Date,Open,High,Low,Close,Volume,Market_Cap
Feb 23  2019,0.007952,0.008243,0.007839,0.008197,0,3 643 286
Feb 22  2019,0.005073,0.007971,0.005001,0.007966,139,3 540 568
Feb 21  2019,0.005073,0.005073,0.005073,0.005073,-,2 254 690
Feb 20  2019,0.005053,0.005075,0.005028,0.005073,-,2 254 690
Feb 19  2019,0.005016,0.005140,0.005003,0.005057,6,2 247 661
Feb 18  2019,0.004879,0.005041,0.004732,0.005010,6,2 226 656
Feb 17  2019,0.004811,0.004890,0.004805,0.004877,1,2 167 738
Feb 16  2019,0.004811,0.004811,0.004811,0.004811,-,2 138 181
Feb 15  2019,0.004811,0.004811,0.004811,0.004811,-,2 138 181
Feb 14  2019,0.004811,0.004811,0.004811,0.004811,-,2 138 181
Feb 13  2019,0.004849,0.004878,0.004804,0.004811,-,2 138 181
Feb 12  2019,0.004851,0.004880,0.004805,0.004850,1,2 155 572
Feb 11  2019,0.004954,0.004954,0.004841,0.004841,0,2 151 755
Feb 10  2019,0.004916,0.004957,0.004877,0.004957,0,2 203 087
Feb 09  2019,0.005283,0.005291,0.004842,0.004911,13,2 182 567
Feb 08  2019,0.004963,0.005283,0.004941,0.005283,2,2 347 823
Feb 07  2019,0.005071,0.005071,0.004952,0.004962,4,2 205 165
Feb 06  2019,0.005071,0.005071,0.005071,0.005071,-,2 253 771
Feb 05  2019,0.005071,0.005071,0.005071,0.005071,-,2 253 771
Feb 04  2019,0.005071,0.005071,0.005071,0.005071,-,2 253 771
Feb 03  2019,0.005131,0.005141,0.005052,0.005071,-,2 253 771
Feb 02  2019,0.005220,0.005249,0.005060,0.005130,2,2 279 902
Feb 01  2019,0.005222,0.005271,0.005171,0.005227,11,2 322 968
Jan 31  2019,0.005050,0.005246,0.005044,0.005215,2,2 317 819
Jan 30  2019,0.005987,0.005987,0.004965,0.005051,11,2 245 096
Jan 29  2019,0.006311,0.006322,0.006182,0.006253,-,2 779 173
Jan 28  2019,0.006515,0.006525,0.006246,0.006307,5,2 802 899
Jan 27  2019,0.006228,0.006570,0.006199,0.006509,3,2 893 007
Jan 26  2019,0.006179,0.006327,0.006179,0.006227,1,2 767 673
Jan 25  2019,0.006179,0.006179,0.006179,0.006179,-,2 746 200
Jan 24  2019,0.006179,0.006179,0.006179,0.006179,-,2 746 200
Jan 23  2019,0.006179,0.006179,0.006179,0.006179,-,2 746 200
Jan 22  2019,0.006114,0.006194,0.006019,0.006179,-,2 746 200
Jan 21  2019,0.010358,0.010358,0.006063,0.006110,6,2 715 573
Jan 20  2019,0.010358,0.010358,0.010358,0.010358,-,4 603 769
Jan 19  2019,0.010358,0.010358,0.010358,0.010358,-,4 603 769
Jan 18  2019,0.010358,0.010358,0.010358,0.010358,-,4 603 769
Jan 17  2019,0.010358,0.010358,0.010358,0.010358,-,4 603 769
Jan 16  2019,0.010256,0.010380,0.010244,0.010358,-,4 603 769
Jan 15  2019,0.007069,0.010540,0.006236,0.010274,116,4 566 280
Jan 14  2019,0.007069,0.007069,0.007069,0.007069,-,3 141 961
Jan 13  2019,0.007050,0.007075,0.007022,0.007069,-,3 141 961
Jan 12  2019,0.007095,0.007122,0.007028,0.007057,3,3 136 249
Jan 11  2019,0.006971,0.007156,0.006925,0.007102,0,3 156 467
Jan 10  2019,0.008071,0.008125,0.006926,0.006972,3,3 098 844
Jan 09  2019,0.007423,0.008102,0.007397,0.008064,2,3 584 203
